,smi,label
587,CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,0
588,CO/N=C(/C#N)[C@@H]1CN2CCC1CC2,0
589,CO/N=C(/C(=O)NC1C(=O)N(OCC(=O)O)C1C)c1csc(N)n1,1
590,CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]12)c1ccco1,0
591,CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@@H]12)c1csc(N)n1,1
592,CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@@H]12)c1csc(N)n1,0
593,CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]12)c1csc(N)n1,1
594,CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=CCS[C@@H]12)c1csc(N)n1,1
595,CO/N=C(\C(=O)NC1C(=O)N(OCC(=O)O)C1C)c1csc(N)n1,1
596,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@@H]12)c1csc(N)n1,1
597,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]12)c1ccco1,1
598,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@@H]12)c1csc(N)n1,1
599,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@@H]12)c1csc(N)n1,1
600,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]12)c1csc(N)n1,1
601,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=CCS[C@@H]12)c1csc(N)n1,1
602,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,1
603,COC(=O)[C@@H](c1ccccc1)[C@@H]1CCCCN1,0
604,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,1
605,COC(=O)[C@@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@@H]1N2C,0
606,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,0
607,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,0
608,COC(=O)c1cncn1[C@@H](C)c1ccccc1,0
609,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]21,1
610,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]21,1
611,COC1=CC(=O)O[C@H]1[C@@H](O)c1ccccc1Cl,0
612,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,1
613,COCC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@@H]2SC1,1
614,COC[C@@H]1CN(c2ccc(OCC[C@H](O)C(F)(F)F)cc2)C(=O)O1,0
615,COC[C@@H]1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,0
616,COC[C@@H]1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,0
617,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@H](O)CC(=O)O)c1-c1ccc(F)cc1,0
618,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,0
619,COc1cc2c(c(CN[C@H]3CCCN[C@H]3c3ccccc3)c1)OCC2,0
620,COc1cc2c(cc1OC)C(=O)[C@@H](CC1CCN(Cc3ccccc3)CC1)C2,0
621,COc1cc2c(cc1OC)S(=O)(=O)O[C@H](C(=O)N[C@@H](C)CC(C)(C)N(C)C)C2,0
622,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,0
623,COc1cc2c(cc1OC)[C@H](c1ccccc1)CN(C)CC2,0
624,COc1cc2oc(C)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
625,COc1cc2sc(-c3ccccc3)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
626,COc1cc2sc(C(C)(C)C)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
627,COc1cc2sc(C)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
628,COc1cc2sc(C3CC3)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
629,COc1ccc(-c2nccs2)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
630,COc1ccc(-n2nc(C)cc2C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
631,COc1ccc(C(C)(C)C)cc1CN[C@H]1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,0
632,COc1ccc(C(C)(C)O)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,0
633,COc1ccc(C(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,0
634,COc1ccc(C(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
635,COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@H](O)C2)cc1,1
636,COc1ccc(Cl)c2c1CCC[C@@H]2N(C)C,0
637,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
638,COc1ccc(N2CCCC2=O)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
639,COc1ccc(OC[C@@H]2CN(C)CC[C@@H]2c2ccccc2)cc1,0
640,COc1ccc(S(C)(=O)=O)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
641,COc1ccc(S(N)(=O)=O)cc1C(=O)NC[C@@H]1CCCN1C,0
642,COc1ccc(S(N)(=O)=O)cc1C(=O)NC[C@@H]1CCCN1Cc1ccc(F)cc1,0
643,COc1ccc2c(c1)C13CCCC[C@@H]1C(C2)N(C)CC3,0
644,COc1ccc2c(c1)N(CC[C@@H]1CCCCN1C)c1ccccc1S2,0
645,COc1ccc2c(c1)N(C[C@@H](C)CN(C)C)c1ccccc1S2,0
646,COc1ccc2c(c1)N(C[C@@H](C)CN1CCC(O)CC1)c1ccccc1S2,0
647,COc1ccc2c(c1)[C@H](CC(=O)O)[C@H](C)N2C(=O)c1ccc(Cl)cc1,1
648,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@@H]1c2c(cc3c(c2OC)OCO3)CCN1C,0
649,COc1ccc2c3c1OC1C(=O)CC[C@@H]4C(C2)N(C)CCC314,0
650,COc1ccc2c3c1O[C@H]1C[C@H](O)C=CC31CCN(C)C2,0
651,COc1cccc(C(=O)NC2C[C@@H]3CC[C@@H](C2)N3Cc2ccccc2)c1OC,0
652,COc1cccc(C2(O)CCCC[C@H]2CN(C)C)c1,0
653,COc1cccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@H](O)C2)c1,1
654,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)C[C@@H]3O,1
655,COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
656,COc1ccccc1OC[C@@H]1CNC(=O)O1,0
657,CS(=O)(=O)c1ccc([C@H](O)[C@H](CO)NC(=O)C(Cl)Cl)cc1,0
658,CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@H](O)C2)cc1,1
659,CSc1ccc2c(c1)N(CC[C@@H]1CCCCN1C)c1ccccc1S2,0
660,CSc1ccc2c(c1)N(CC[C@@H]1CCCNC1)c1ccccc1S2,0
661,CSc1ccc2c(c1)N(C[C@@H](C)CN(C)C)c1ccccc1S2,0
662,C[C@@H](C(=O)c1ccccc1)N(C)C,0
663,C[C@@H](CCc1ccccc1)N[C@@H](C)[C@@H](O)c1ccc(O)cc1,1
664,C[C@@H](CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,0
665,C[C@@H](COc1ccccc1)N(CCCl)Cc1ccccc1,1
666,C[C@@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1,1
667,C[C@@H](Cc1ccccc1)NO,1
668,C[C@@H](Cc1ccccc1)N[C@H](C#N)c1ccccc1,0
669,C[C@@H]1C[C@H](OC(=O)[C@@H]2CCC(=O)N2)CC(C)(C)C1,0
670,C[C@@H]1NC(=O)CO[C@H]1c1ccccc1,0
671,C[C@@H]1NCCO[C@H]1c1ccccc1,0
672,C[C@@H]1O[C@H]1P(=O)(O)O,0
673,C[C@@H]1Oc2ccccc2C[C@@H]1N(C)C,0
674,C[C@@H]1[C@@H]2Cc3ccc(O)cc3C1(C)CCN2C,0
675,C[C@@H]1[C@@H]2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,0
676,C[C@H](N)[C@@H](O)c1cccc(O)c1,1
677,C[C@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1,0
678,C[C@H](NCCn1cnc2c1c(=O)n(C)c(=O)n2C)[C@@H](O)c1ccccc1,0
679,C[C@H](NN)c1ccccc1,0
680,C[C@H](NNC(=O)c1ccccc1)c1ccccc1,0
681,C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@@H](C)[C@H]12,1
682,C[C@H](Oc1cccc2ccccc12)/C(N)=N\O,0
683,C[C@H]1CCCC[C@@H]1C,0
684,C[C@H]1CC[C@H](C)[C@@H](C)C1,0
685,C[C@H]1CN2CC(=O)Nc3ccc(Cl)cc3C2(c2ccccc2)O1,0
686,C[C@H]1c2ccccc2[C@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21,0
687,C[N+]1([O-])[C@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,0
688,Cc1c(F)c(N2CCN[C@@H](C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1
689,Cc1c(O)cccc1C(=O)N[C@H](CSc1ccccc1)[C@@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,1
690,Cc1cc(=O)c(C(=O)N[C@H](C(=O)N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]23)c2ccc(O)cc2)c[nH]1,1
691,Cc1cc(=O)n(-c2ccccc2)[nH]1,0
692,Cc1cc(C)cc(OC[C@@H]2CNC(=O)O2)c1,0
693,Cc1ccc2c(c1)[C@H]1CN(C)CC[C@@H]1N2,0
694,Cc1cccc(OC[C@@H](O)CNC(C)C)c1,0
695,Cc1cn([C@@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0
696,Cc1cn([C@@H]2C[C@H](F)[C@H](CO)O2)c(=O)[nH]c1=O,0
697,Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,0
698,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3[C@@H]2C)c1C,0
699,Cc1nc2cc(CN[C@H]3CCCN[C@H]3c3ccccc3)c(OC(C)C)cc2s1,0
700,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@@H]2O,0
701,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)C[C@@H](O)CC2,0
702,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=N[C@H]2O,0
703,Cc1nccn1C[C@@H]1CCc2c(c3ccccc3n2C)C1=O,0
704,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@@H]3SC2)s1,1
705,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)[C@@H]3SC2)s1,1
706,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=N[C@H]2O,1
707,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2[C@H]1SC(C)(C)[C@@H]2C(=O)O,1
708,Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,1
709,Clc1ccc2c(c1)/C(=C/[C@H]1CN3CCC1CC3)c1ccccc1S2,0
710,Clc1cccc(Cl)c1N[C@H]1N=CCN1,0
711,Cn1c(=O)c2c(ncn2CCNC[C@@H](O)c2ccc(O)c(O)c2)n(C)c1=O,1
712,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSC(F)(F)F)[C@@H]2SC1,1
713,FC(F)(F)C[C@@H](Cl)Br,0
714,FC(F)O[C@@H](Cl)C(F)(F)F,0
715,FC(F)O[C@@H](F)C(F)(F)F,0
716,FC(F)Oc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0
717,N#CC(=C/c1ccc(O)cc1)/C(C#N)=C\c1ccc(O)cc1,1
718,N#CCCN1C(=O)[C@H](O)N=C(c2ccccc2F)c2cc(Cl)ccc21,0
719,NC(=O)CN1C[C@@H](O)CC1=O,0
720,NC(=O)OCC1C(NC(=O)/C(=N/OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1
721,NC(=O)OCC1C(NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1
722,NC(=O)OC[C@@H](O)COc1ccc(Cl)cc1,0
723,NC(=O)[C@@H]1CCCCO1,0
724,NC(=O)c1ccc(F)c2c1C[C@H](N(C1CCC1)C1CCC1)CO2,0
725,NC(=O)c1ncn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)n1,0
726,NC(N)=NC[C@H]1COC2(CCCCC2)O1,1
727,NC1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,0
728,NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0
729,NC[C@@H](O)c1ccc(O)c(O)c1,1
730,NC[C@@H](O)c1cccc(O)c1,1
731,NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@@H]12,1
732,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](C(Cl)Cl)NS2(=O)=O,1
733,NS(=O)(=O)c1ccc(N2C(=O)C[C@@H](c3ccccc3)C2=O)c(Cl)c1,0
734,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1
735,N[C@H](C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CS[C@@H]12)c1ccccc1,1
736,Nc1cc(OCC2CC2)c(C(=O)N[C@@H]2CN3CCC2CC3)cc1Cl,0
737,Nc1ccn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0
738,Nc1nc(Cl)nc2c1ncn2[C@@H]1C[C@H](O)[C@H](CO)O1,0
739,Nc1nc(NC2CC2)c2ncn([C@@H]3C=C[C@@H](CO)C3)c2n1,0
740,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,0
741,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,0
742,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,0
743,O=C(C[C@H]1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2,0
744,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(CCO)C[C@@H]1CN1CC[C@H](O)C1,1
745,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@@H]1CN1CCCC1,1
746,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@@H]1CN1CC[C@H](O)C1,1
747,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccsc2[C@@H]1CN1CCCC1,0
748,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@@H]1CN1CCCC1,0
749,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@@H]1CN1CC[C@H](O)C1,1
750,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@@H]1CN1CCCC1,0
751,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(CSc3ncn[nH]3)CS[C@@H]12,1
752,O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CS[C@@H]12,1
753,O=C(N[C@@H](CO)[C@@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1
754,O=C(O)CCCC[C@@H]1SC[C@H]2NC(=O)N[C@@H]21,0
755,O=C(O)c1cc(=O)c2cc(OC[C@H](O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1,1
756,O=C(O[C@@H]1CN2CCC1CC2)c1ccccc1,0
757,O=C1CCN=C2C[C@@H](c3ccccc3)CN12,0
758,O=C1CC[C@@H](C(=O)N2CCCCC2)N1,0
759,O=C1CC[C@@H](C(=O)N[C@H]2C[C@H]2c2ccccc2)N1,0
760,O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,0
761,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1C[C@H](O)CO,0
762,O=C1C[C@@H](c2cccc(Br)c2)C(=O)N1,0
763,O=C1N([C@@H](O)C(Cl)(Cl)Cl)CNC1(c1ccccc1)c1ccccc1,0
764,O=C1NC(=O)C(C[C@@H]2CCCCN2)(c2ccccc2)C(=O)N1,0
765,O=C1NC(=O)C2(CCN(C(=O)Cc3ccc(Cl)c(Cl)c3)[C@H](CN3CCCC3)C2)N1,1
766,O=C1NCCC[C@@H]1N1C(=O)c2ccccc2S1(=O)=O,0
767,O=C1NCCN[C@@H]1c1cccs1,0
768,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=N[C@H]1O,0
769,O=C1OCC[C@H]1C1(O)CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0
770,O=C1O[C@@H]([C@@H](O)CO)C(O)=C1O,0
771,O=C1[C@H]2C3CCC(C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,0
772,O=C1[C@H]2CCCC[C@@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,0
773,O=[N+]([O-])c1nccn1C[C@H](O)CF,0
774,O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@H](CO)O2)cc1F,1
775,O=c1[nH]cnc2c1ncn2[C@@H]1CC[C@@H](CO)O1,1
776,O=c1c(Br)ccc2n1C[C@@H]1CNC[C@@H]2C1,0
777,O=c1c(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1
778,O=c1cccc2n1C[C@@H]1CNC[C@@H]2C1,1
779,O=c1ccn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,0
780,OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCCN1,0
781,OC[C@@H]1O[C@H](n2cnc3c2NC=NC[C@@H]3O)C[C@@H]1O,0
782,OC[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,1
783,OCc1ccccc1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0
784,O[C@H](Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,0
785,[N-]=[N+]=NCC(=O)N[C@@H](CO)[C@@H](O)c1ccc([N+](=O)[O-])cc1,0
786,c1ccc(C[C@@H]2NCCc3c2[nH]c2ccccc32)cc1,0
787,c1ccc([C@@H]2CCN(C[C@H]3CCCc4c3ccc3c4OCO3)C2)cc1,0
788,c1ccc2c(c1)CCN1CCNC[C@H]21,0
789,c1ccc2c(c1)CCc1cccc3c1[C@H]2CN1CCCC[C@@H]31,0
790,CC(=O)c1c(C)nn(CCC(=O)N2CCC[C@H]2c2n[nH]c(C)n2)c1C,1
791,CC(=O)c1c2c(c3oc(=O)cc(C)c3c1O)[C@@H](c1cc(F)c(F)c(F)c1)CC(=O)O2,1
792,CC(=O)c1ccc2c(c1O)[C@@H](c1ccc(F)c(Cl)c1)CC(=O)O2,1
793,CC(=O)c1ccc2c(c1O)[C@@H](c1cnn(C)c1)CC(=O)O2,0
794,CC(=O)c1ccc2c(c1O)[C@H](c1ccc(F)c(Cl)c1)CC(=O)O2,1
795,CC(C)(C)OC(=O)N[C@@]1(CN)[C@H](c2ccccc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,0
796,CC(C)(C)OC(=O)N[C@]1(C=O)C[C@H]1S(=O)(=O)c1ccc(Cl)cc1,0
797,CC(C)(C)OC(=O)N[C@]1(C=O)[C@@H](S(C)(=O)=O)[C@@H]1c1ccc2c(c1)OCO2,0
798,CC(C)C1CCC(C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCCC[C@H]2c2cccnc2)CC1,1
799,CC(C)Oc1cccc(CCCNC(=O)[C@@H](C)SCc2ccccc2)c1,0
800,CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1OC(=O)Cn1nc(-c2ccco2)oc1=O,1
801,CC(C)c1ccc(CCCNC(=O)[C@@H](C)SCc2ccccc2)cc1,0
802,CC(C)c1nnc(N2CCn3nc([C@@H](O)c4nccn4C)cc3C2)s1,1
803,CC(O)C1([SiH3])CCCCO1,1
804,CC1CCN(c2ccc([C@@H](C)NC(=O)CCSc3ccccc3)cc2)CC1,0
805,CC1Cc2ccccc2N(C(=O)c2ccnc(F)c2F)C1,1
806,CCCO[C@H](C)c1ccc(C)c(N)c1,1
807,CCCOc1ccccc1CCCNC(=O)CSCc1ccc(OC)cc1,1
808,CCCOc1ccccc1CCCNC(=O)c1ccc([N+](=O)[O-])cc1Cl,0
809,CCCn1ncnc1CC(NN)c1ccc(Br)cc1F,0
810,CCN(CCCNS(=O)(=O)N1C[C@H](C)O[C@@H](C)C1)c1ccccc1,1
811,CCOC(=O)C1(C(=O)OCC)[C@H](c2ccc(OC)cc2)[C@H]1S(=O)(=O)c1ccccc1,1
812,CCOC(=O)[C@@]1(C#N)[C@H](c2ccc(OC)cc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,0
813,CCOC(=O)[C@@]1(CN)[C@@H](S(=O)(=O)CC)[C@@H]1c1ccc(OC)cc1,0
814,CCOC(=O)[C@]1(CN)[C@H](c2ccc(OC)cc2)[C@@H]1S(=O)(=O)CC,0
815,CCOC(=O)[C@]1(N)[C@@H](S(=O)(=O)CC)[C@@H]1c1ccc2c(c1)OCO2,0
816,CCOC(=O)[C@]1(N)[C@@H](S(=O)(=O)c2ccc(C)cc2)[C@@H]1c1ccccc1,1
817,CCOC(=O)[C@]1(N)[C@@H](S(C)(=O)=O)[C@@H]1c1ccc2c(c1)OCO2,1
818,CCOC(=O)c1c[nH]c(=O)c2c1OC(=O)C[C@@H]2c1ccc2c(c1)n(C)c(=O)n2C,1
819,CCOC(=O)c1c[nH]c(=O)c2c1OC(=O)C[C@H]2c1cc(Cl)c2c(c1)OCO2,0
820,CCOC[C@@]1(C(N)=S)[C@@H](S(C)(=O)=O)[C@@H]1c1ccc(OC)cc1,1
821,CCOC[C@@]1(C(N)=S)[C@H](c2ccc(CC)cc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,0
822,CCOC[C@@]1(C(N)=S)[C@H](c2ccc(OC)cc2)[C@@H]1S(=O)(=O)CC,1
823,CCOC[C@@]1(CN)[C@H](c2ccc(OC)cc2)[C@@H]1S(C)(=O)=O,0
824,CCOC[C@@]1(N)[C@@H](S(=O)(=O)c2ccccc2)[C@@H]1c1ccc(OC)cc1,1
825,CCOC[C@]1(C#N)[C@@H](S(=O)(=O)c2ccc(Cl)cc2)[C@@H]1c1ccccc1,0
826,CCOC[C@]1(C(N)=S)[C@@H](S(=O)(=O)c2ccccc2)[C@@H]1c1ccc(OC)cc1,0
827,CCOC[C@]1(CN)[C@@H](S(C)(=O)=O)[C@@H]1c1ccc2c(c1)OCO2,1
828,CCOC[C@]1(CN)[C@H](c2ccc3c(c2)OCO3)[C@@H]1S(C)(=O)=O,0
829,CCOC[C@]1(N)[C@@H](S(=O)(=O)c2ccc(C)cc2)[C@@H]1c1ccc2c(c1)OCO2,1
830,CCOC[C@]1(N)[C@@H](S(=O)(=O)c2ccccc2)[C@@H]1c1ccc(OC)cc1,1
831,CCOc1ccc(CCCNC(=O)[C@@H](C)SCc2ccccc2)cc1,1
832,CCOc1ccc(CCCNC(=O)[C@H](C)Sc2ccc(C)cc2)cc1,0
833,CCOc1ccc(CCCNC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,0
834,CCOc1ccc(N([C@@H](CC)C(=O)Nc2c(C)cccc2CC)S(C)(=O)=O)cc1,0
835,CCS(=O)(=O)[C@@H]1[C@@H](C#N)[C@@H]1c1ccc2c(c1)OCO2,0
836,CCS(=O)(=O)[C@@H]1[C@@H](CN)[C@@H]1c1ccc2c(c1)OCO2,1
837,CCS(=O)(=O)[C@H]1[C@@H](C#N)[C@@H]1c1ccccc1,0
838,CCS(=O)(=O)[C@H]1[C@@H](C(N)=S)[C@@H]1c1ccc(OC)cc1,0
839,CCS(=O)(=O)[C@H]1[C@@H](c2ccc3c(c2)OCO3)[C@@]1(COC)C(=O)O,0
840,CCS(=O)(=O)[C@H]1[C@H](CO)[C@@H]1c1ccc(Cl)cc1,0
841,CCS(=O)(=O)[C@H]1[C@H](c2ccc3c(c2)OCO3)C1(C#N)C#N,0
842,CCS(=O)(=O)[C@H]1[C@H](c2ccc3c(c2)OCO3)[C@]1(C#N)COC,0
843,CCS(=O)(=O)[C@H]1[C@H](c2ccccc2)[C@]1(C#N)COC,0
844,CC[C@@H](C)[C@@H](CO)NC(=O)CCc1nnc(-c2ccccc2)o1,0
845,CC[C@@H](C)[C@@H](CO)NC(=O)c1cn[nH]c1-c1ccc2c(c1)OCCO2,0
846,CC[C@@H](NC(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccc(C)cc1C,0
847,CC[C@@H](NC(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccc(OC)c(OC)c1,0
848,CC[C@H](C(=O)NC(C)C)N(Cc1ccccc1Cl)C(=O)CN(c1ccc(F)c(Cl)c1)S(C)(=O)=O,0
849,CC[C@H](C(=O)N[C@@H](C)c1ccc(C)c(C)c1)N(c1cc(C)ccc1C)S(C)(=O)=O,1
850,CC[C@H](NC(=O)CCSc1ccccc1)c1ccc(C)c(C)c1,0
851,CC[C@H](NC(=O)CSCc1ccc(OC)cc1)c1ccc(C)c(C)c1,1
852,CC[C@H](NC(=O)[C@@H](C)SCc1ccccc1)c1ccc(OC)c(OC)c1,0
853,CC[C@H](NC(=O)[C@@H](C)SCc1ccccc1)c1ccc(S(C)(=O)=O)cc1,0
854,CC[C@H](NC(=O)[C@@H](C)Sc1ccccc1)c1ccc(C)cc1C,0
855,CC[C@H](NC(=O)[C@H](C)Sc1ccc(C)cc1)c1ccc(S(C)(=O)=O)cc1,1
